filepath,class,domain,label,cae_score,patchcore_score,padim_score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/b6b9231f-639a-49d3-b8ae-0cde9047a17f___R.S_HL 8311 copy.jpg,healthy,plantvillage,0,0.0005994577,2.3504426,4.22301
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/22e495d5-0daa-4cf6-8555-61f26d091b66___R.S_HL 8061 copy.jpg,healthy,plantvillage,0,0.0004017403,2.1571004,4.202836
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/f6701648-427e-41ff-a375-96821ff63f26___R.S_HL 8076 copy 2.jpg,healthy,plantvillage,0,0.0007163172,2.2599792,4.163682
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/2962f63b-7205-4318-af49-2eb03f16e135___R.S_HL 5522 copy.jpg,healthy,plantvillage,0,0.0012276833,2.483999,4.774014
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/3bb783b4-736f-411e-a980-01d4ad88147e___R.S_HL 0648 copy 2.jpg,healthy,plantvillage,0,0.0008803441,2.274311,5.147067
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/60c28fba-748e-4979-9338-4d7d16a92e60___R.S_HL 8324 copy.jpg,healthy,plantvillage,0,0.0005940066,2.0599828,3.8324401
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/68a2cb35-42af-4760-ab0d-0abf06e2429a___R.S_HL 8270 copy 2.jpg,healthy,plantvillage,0,0.00042100516,2.2650654,3.909326
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/76cfe0ea-3e95-4b4c-9e63-ce238496a2e9___R.S_HL 5519 copy.jpg,healthy,plantvillage,0,0.00093926693,2.3852568,5.0743675
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/0b1610fa-438a-42e2-9ba2-274bb64a29ed___R.S_HL 8091 copy 2.jpg,healthy,plantvillage,0,0.0005445321,2.3378553,4.4440455
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___healthy/2dea9c22-b644-47f4-905b-ceaec13c929a___R.S_HL 0632 copy 4.jpg,healthy,plantvillage,0,0.0012572284,2.098118,5.31748
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1563.JPG,common_rust,plantvillage,1,0.0037462905,3.2967386,7.3545356
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1564.JPG,common_rust,plantvillage,1,0.0034792598,3.3262396,7.291525
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1565.JPG,common_rust,plantvillage,1,0.0030271157,3.068934,6.4007506
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1566.JPG,common_rust,plantvillage,1,0.0035730577,3.1795602,7.336964
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1567.JPG,common_rust,plantvillage,1,0.0035662288,3.166416,6.816234
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1568.JPG,common_rust,plantvillage,1,0.0032877296,3.2275224,6.7558727
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1569.JPG,common_rust,plantvillage,1,0.0025456517,2.9901593,6.2840004
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1570.JPG,common_rust,plantvillage,1,0.0044859434,3.2674417,6.811846
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1571.JPG,common_rust,plantvillage,1,0.002543709,2.951636,5.4817505
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1572.JPG,common_rust,plantvillage,1,0.0025993038,3.0372415,5.873176
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1573.JPG,common_rust,plantvillage,1,0.0030972294,3.11421,6.4112
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1574.JPG,common_rust,plantvillage,1,0.002896347,3.0802333,6.4544725
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1575.JPG,common_rust,plantvillage,1,0.0033873562,3.1994681,6.6161604
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1576.JPG,common_rust,plantvillage,1,0.0033958934,3.1355996,6.534715
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1577.JPG,common_rust,plantvillage,1,0.0038689093,3.1838155,6.59588
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1578.JPG,common_rust,plantvillage,1,0.0023029791,3.07261,5.958759
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1579.JPG,common_rust,plantvillage,1,0.0035882276,3.204517,6.437886
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1580.JPG,common_rust,plantvillage,1,0.0037553515,3.2559245,6.9226627
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1581.JPG,common_rust,plantvillage,1,0.0025656633,3.0808547,6.0569954
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1582.JPG,common_rust,plantvillage,1,0.0032718077,3.1343334,6.450537
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1583.JPG,common_rust,plantvillage,1,0.0028872842,3.059714,5.9288416
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1584.JPG,common_rust,plantvillage,1,0.0036346503,3.230718,6.8511972
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1585.JPG,common_rust,plantvillage,1,0.0042242864,3.2390778,7.423908
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1586.JPG,common_rust,plantvillage,1,0.0041541546,3.267565,7.049012
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1587.JPG,common_rust,plantvillage,1,0.0036441437,3.199333,6.6666837
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1588.JPG,common_rust,plantvillage,1,0.0038656692,3.156059,6.6158023
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1589.JPG,common_rust,plantvillage,1,0.0033394615,3.2553947,6.638349
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1590.JPG,common_rust,plantvillage,1,0.0044840793,3.2187748,6.294613
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1591.JPG,common_rust,plantvillage,1,0.004369931,3.2315013,6.8846874
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1592.JPG,common_rust,plantvillage,1,0.003548726,3.152153,6.2866373
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1593.JPG,common_rust,plantvillage,1,0.003833399,3.1881511,6.3391275
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1594.JPG,common_rust,plantvillage,1,0.0029732517,3.019993,5.9282427
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1595.JPG,common_rust,plantvillage,1,0.0027655773,3.0353968,5.874677
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1596.JPG,common_rust,plantvillage,1,0.002921356,3.1095257,6.0269613
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1597.JPG,common_rust,plantvillage,1,0.002877944,3.0867953,5.747516
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1598.JPG,common_rust,plantvillage,1,0.0027744942,3.138526,6.521369
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1599.JPG,common_rust,plantvillage,1,0.0040192027,3.243372,6.808566
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1600.JPG,common_rust,plantvillage,1,0.0037322524,3.250872,6.873098
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1601.JPG,common_rust,plantvillage,1,0.0030965335,3.2073293,6.974769
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1602.JPG,common_rust,plantvillage,1,0.0036904886,3.2967727,7.1321845
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1603.JPG,common_rust,plantvillage,1,0.0036014062,3.2439718,7.027473
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1604.JPG,common_rust,plantvillage,1,0.003238279,3.217315,6.7635894
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1605.JPG,common_rust,plantvillage,1,0.0038639996,3.344046,8.476226
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1606.JPG,common_rust,plantvillage,1,0.0033262165,3.0877323,6.8422837
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1607.JPG,common_rust,plantvillage,1,0.0037754248,3.2175884,7.445624
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1608.JPG,common_rust,plantvillage,1,0.0027621817,2.992726,6.296638
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1609.JPG,common_rust,plantvillage,1,0.0025464615,3.0753224,6.5794115
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1610.JPG,common_rust,plantvillage,1,0.0027738125,3.2118056,6.806155
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1611.JPG,common_rust,plantvillage,1,0.0044306368,3.2811098,7.3217955
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1612.JPG,common_rust,plantvillage,1,0.0046796724,3.1661947,6.9714103
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1613.JPG,common_rust,plantvillage,1,0.0036253172,3.0306482,6.1278796
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1614.JPG,common_rust,plantvillage,1,0.0038049533,3.248864,7.340497
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1615.JPG,common_rust,plantvillage,1,0.0037893641,3.2419314,7.1466746
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1616.JPG,common_rust,plantvillage,1,0.0037124786,3.2205877,6.53698
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1618.JPG,common_rust,plantvillage,1,0.004103057,3.2850509,7.195219
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1619.JPG,common_rust,plantvillage,1,0.004251563,3.2354767,7.1245666
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1620.JPG,common_rust,plantvillage,1,0.0037002391,3.1668477,6.6280456
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1621.JPG,common_rust,plantvillage,1,0.0029727367,3.110733,6.315673
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1622.JPG,common_rust,plantvillage,1,0.002510787,3.0646336,5.8070197
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1623.JPG,common_rust,plantvillage,1,0.0031424528,3.0993614,5.9195423
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1624.JPG,common_rust,plantvillage,1,0.002126162,2.871094,5.4910426
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1625.JPG,common_rust,plantvillage,1,0.0025377972,3.0593581,5.886221
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1626.JPG,common_rust,plantvillage,1,0.0033683532,3.0346594,6.3121104
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1627.JPG,common_rust,plantvillage,1,0.0031349403,3.1481,6.383692
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1628.JPG,common_rust,plantvillage,1,0.0022357495,2.863516,5.878147
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1629.JPG,common_rust,plantvillage,1,0.0035578161,3.1986022,6.864869
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1630.JPG,common_rust,plantvillage,1,0.0033189056,3.026867,6.2874293
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1631.JPG,common_rust,plantvillage,1,0.0031155262,3.1152399,6.8163137
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1632.JPG,common_rust,plantvillage,1,0.0038675112,3.143262,7.0910954
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1633.JPG,common_rust,plantvillage,1,0.002837732,2.9299808,6.0147533
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1634.JPG,common_rust,plantvillage,1,0.004797508,3.2063622,6.847419
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1635.JPG,common_rust,plantvillage,1,0.0043696286,3.251441,7.272513
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1636.JPG,common_rust,plantvillage,1,0.0032916497,3.072768,6.9009247
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1637.JPG,common_rust,plantvillage,1,0.0037555671,3.092576,6.735187
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1638.JPG,common_rust,plantvillage,1,0.0026328636,3.011497,6.219877
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1639.JPG,common_rust,plantvillage,1,0.004230312,3.3639271,7.4736414
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1640.JPG,common_rust,plantvillage,1,0.0031393801,3.1545415,6.62108
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1641.JPG,common_rust,plantvillage,1,0.0032284483,3.1085534,6.8286357
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1642.JPG,common_rust,plantvillage,1,0.002543481,2.9710648,6.0384135
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1643.JPG,common_rust,plantvillage,1,0.002904601,3.11908,6.478549
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1644.JPG,common_rust,plantvillage,1,0.0042589116,3.2397554,7.011579
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1645.JPG,common_rust,plantvillage,1,0.0031706318,3.052935,6.1446767
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1646.JPG,common_rust,plantvillage,1,0.0040150266,3.1737514,6.269141
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1647.JPG,common_rust,plantvillage,1,0.0034076073,3.1729593,6.6266274
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1648.JPG,common_rust,plantvillage,1,0.0041533858,3.098217,6.667947
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1649.JPG,common_rust,plantvillage,1,0.004236783,3.3029535,7.6738024
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1650.JPG,common_rust,plantvillage,1,0.00380106,3.2348583,7.583014
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1651.JPG,common_rust,plantvillage,1,0.0035817279,3.2185144,7.0420723
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1652.JPG,common_rust,plantvillage,1,0.0024689147,3.0554798,5.9709086
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1653.JPG,common_rust,plantvillage,1,0.0032353792,3.1702352,6.413446
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1654.JPG,common_rust,plantvillage,1,0.004096319,3.2931855,7.391222
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1655.JPG,common_rust,plantvillage,1,0.004640228,3.2188122,6.7499228
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1656.JPG,common_rust,plantvillage,1,0.0037914906,3.0816147,6.246436
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1657.JPG,common_rust,plantvillage,1,0.0027335815,3.0222783,6.701608
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1658.JPG,common_rust,plantvillage,1,0.0032090968,3.1289947,6.9996934
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1659.JPG,common_rust,plantvillage,1,0.0036306707,3.2013733,6.818634
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1660.JPG,common_rust,plantvillage,1,0.003349398,3.1488771,6.2308135
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1661.JPG,common_rust,plantvillage,1,0.0026340678,2.997151,6.2590947
