filepath,class,label,score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1576.JPG,common_rust,1,91.36998
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1577.JPG,common_rust,1,87.92436
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1578.JPG,common_rust,1,100.23145
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1579.JPG,common_rust,1,73.27515
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1580.JPG,common_rust,1,76.98726
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1581.JPG,common_rust,1,67.75251
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1582.JPG,common_rust,1,80.92818
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1583.JPG,common_rust,1,31.667818
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1584.JPG,common_rust,1,97.51986
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1585.JPG,common_rust,1,66.26288
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1586.JPG,common_rust,1,92.16263
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1587.JPG,common_rust,1,73.248276
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1588.JPG,common_rust,1,49.589027
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1589.JPG,common_rust,1,92.26834
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1590.JPG,common_rust,1,37.67057
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1591.JPG,common_rust,1,83.52687
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1592.JPG,common_rust,1,73.59221
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1593.JPG,common_rust,1,86.81343
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1594.JPG,common_rust,1,36.5176
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1595.JPG,common_rust,1,64.17941
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1596.JPG,common_rust,1,59.255375
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1597.JPG,common_rust,1,24.063593
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1598.JPG,common_rust,1,81.848595
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1599.JPG,common_rust,1,100.38234
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1600.JPG,common_rust,1,124.32181
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1601.JPG,common_rust,1,119.744835
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1602.JPG,common_rust,1,117.351265
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1603.JPG,common_rust,1,64.87617
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1604.JPG,common_rust,1,51.103573
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1605.JPG,common_rust,1,155.31383
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1606.JPG,common_rust,1,53.65065
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1607.JPG,common_rust,1,32.392765
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1608.JPG,common_rust,1,62.32748
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1609.JPG,common_rust,1,86.338104
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1610.JPG,common_rust,1,74.83174
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1611.JPG,common_rust,1,80.45402
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1612.JPG,common_rust,1,54.37473
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1613.JPG,common_rust,1,45.47703
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1614.JPG,common_rust,1,79.80916
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1615.JPG,common_rust,1,112.65489
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1616.JPG,common_rust,1,62.20174
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1618.JPG,common_rust,1,68.71999
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1619.JPG,common_rust,1,72.6647
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1620.JPG,common_rust,1,35.170937
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1621.JPG,common_rust,1,57.975025
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1622.JPG,common_rust,1,56.221195
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1623.JPG,common_rust,1,43.496162
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1624.JPG,common_rust,1,23.130512
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1625.JPG,common_rust,1,19.387154
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1626.JPG,common_rust,1,34.770943
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1627.JPG,common_rust,1,54.607376
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1628.JPG,common_rust,1,62.33022
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1629.JPG,common_rust,1,87.64908
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1630.JPG,common_rust,1,67.85464
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1631.JPG,common_rust,1,76.16865
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1632.JPG,common_rust,1,95.73525
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1633.JPG,common_rust,1,66.0095
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1634.JPG,common_rust,1,69.77104
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1635.JPG,common_rust,1,73.74705
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1636.JPG,common_rust,1,76.01154
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1637.JPG,common_rust,1,83.005455
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1638.JPG,common_rust,1,85.41947
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1639.JPG,common_rust,1,82.40522
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1640.JPG,common_rust,1,47.72192
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1641.JPG,common_rust,1,138.25148
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1642.JPG,common_rust,1,62.31517
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1643.JPG,common_rust,1,72.53711
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1644.JPG,common_rust,1,70.350075
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1645.JPG,common_rust,1,57.381157
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1646.JPG,common_rust,1,45.13481
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1647.JPG,common_rust,1,75.53625
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1648.JPG,common_rust,1,90.31495
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1649.JPG,common_rust,1,92.50762
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1650.JPG,common_rust,1,108.342415
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1651.JPG,common_rust,1,74.227196
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1652.JPG,common_rust,1,48.16386
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1653.JPG,common_rust,1,60.246113
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1654.JPG,common_rust,1,96.76432
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1655.JPG,common_rust,1,74.09102
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1656.JPG,common_rust,1,50.576523
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1657.JPG,common_rust,1,78.34192
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1658.JPG,common_rust,1,135.06708
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1659.JPG,common_rust,1,70.59342
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1660.JPG,common_rust,1,68.015434
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1661.JPG,common_rust,1,54.050133
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1662.JPG,common_rust,1,99.03399
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1663.JPG,common_rust,1,132.13025
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1664.JPG,common_rust,1,57.85438
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1665.JPG,common_rust,1,68.80942
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1666.JPG,common_rust,1,82.9915
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1667.JPG,common_rust,1,79.16643
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1668.JPG,common_rust,1,66.617676
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1669.JPG,common_rust,1,113.011635
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1670.JPG,common_rust,1,67.63595
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1671.JPG,common_rust,1,79.90804
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1672.JPG,common_rust,1,118.088684
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1673.JPG,common_rust,1,73.98628
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1674.JPG,common_rust,1,141.65054
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1675.JPG,common_rust,1,115.398224
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1676.JPG,common_rust,1,73.50949
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1677.JPG,common_rust,1,76.55821
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1678.JPG,common_rust,1,49.50751
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1679.JPG,common_rust,1,64.44588
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1680.JPG,common_rust,1,144.46278
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1681.JPG,common_rust,1,69.916275
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1682.JPG,common_rust,1,63.56264
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1683.JPG,common_rust,1,66.54779
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1684.JPG,common_rust,1,109.82631
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1685.JPG,common_rust,1,67.28932
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1686.JPG,common_rust,1,63.290215
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1687.JPG,common_rust,1,100.869354
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1688.JPG,common_rust,1,116.217445
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1689.JPG,common_rust,1,184.70677
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1690.JPG,common_rust,1,88.16936
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1691.JPG,common_rust,1,100.16916
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1692.JPG,common_rust,1,91.16356
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1693.JPG,common_rust,1,83.89464
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1694.JPG,common_rust,1,51.201138
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1695.JPG,common_rust,1,81.92918
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1696.JPG,common_rust,1,94.403915
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1697.JPG,common_rust,1,86.50542
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1698.JPG,common_rust,1,66.36999
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1699.JPG,common_rust,1,94.38797
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1700.JPG,common_rust,1,45.97398
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1701.JPG,common_rust,1,55.305656
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1702.JPG,common_rust,1,98.79083
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1703.JPG,common_rust,1,100.831825
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1704.JPG,common_rust,1,144.75854
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1705.JPG,common_rust,1,88.09839
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1706.JPG,common_rust,1,49.51001
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1707.JPG,common_rust,1,66.69212
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1708.JPG,common_rust,1,117.999275
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1709.JPG,common_rust,1,106.60651
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1710.JPG,common_rust,1,130.13657
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Common_rust_/RS_Rust 1711.JPG,common_rust,1,117.48127
